event_id,source_layer_idx,target_layer_idx,prefetch_expert_count,prefetch_resident_expert_count,issued_load_expert_count,prefetch_redundant_candidate_ratio,cache_load_size,prefetch_size
4460,23,24,4,4,0,1.0,56,4
4462,24,25,4,4,0,1.0,56,4
4464,25,26,4,4,0,1.0,56,4
4467,1,2,4,4,0,1.0,56,4
4469,2,3,4,4,0,1.0,56,4
4471,3,4,4,4,0,1.0,56,4
4473,4,5,4,4,0,1.0,56,4
4475,5,6,4,4,0,1.0,56,4
4477,6,7,4,4,0,1.0,56,4
4479,7,8,4,4,0,1.0,56,4
4481,8,9,4,4,0,1.0,56,4
4483,9,10,4,4,0,1.0,56,4
4485,10,11,4,4,0,1.0,56,4
4487,11,12,4,4,0,1.0,56,4
4489,12,13,4,4,0,1.0,56,4
4491,13,14,4,4,0,1.0,56,4
4493,14,15,4,4,0,1.0,56,4
4497,15,16,4,3,1,0.75,56,4
4499,16,17,4,4,0,1.0,56,4
4501,17,18,4,4,0,1.0,56,4
4503,18,19,4,4,0,1.0,56,4
4505,19,20,4,4,0,1.0,56,4
4507,20,21,4,4,0,1.0,56,4
4509,21,22,4,4,0,1.0,56,4
4511,22,23,4,4,0,1.0,56,4
4513,23,24,4,4,0,1.0,56,4
4515,24,25,4,4,0,1.0,56,4
4517,25,26,4,4,0,1.0,56,4
4520,1,2,4,4,0,1.0,56,4
4522,2,3,4,4,0,1.0,56,4
4524,3,4,4,4,0,1.0,56,4
4526,4,5,4,4,0,1.0,56,4
4528,5,6,4,4,0,1.0,56,4
4530,6,7,4,4,0,1.0,56,4
4532,7,8,4,4,0,1.0,56,4
4534,8,9,4,4,0,1.0,56,4
4536,9,10,4,4,0,1.0,56,4
4538,10,11,4,4,0,1.0,56,4
4540,11,12,4,4,0,1.0,56,4
4542,12,13,4,4,0,1.0,56,4
4544,13,14,4,4,0,1.0,56,4
4546,14,15,4,4,0,1.0,56,4
4548,15,16,4,4,0,1.0,56,4
4550,16,17,4,4,0,1.0,56,4
4552,17,18,4,4,0,1.0,56,4
4554,18,19,4,4,0,1.0,56,4
4556,19,20,4,4,0,1.0,56,4
4558,20,21,4,4,0,1.0,56,4
4560,21,22,4,4,0,1.0,56,4
4562,22,23,4,4,0,1.0,56,4
4564,23,24,4,4,0,1.0,56,4
4566,24,25,4,4,0,1.0,56,4
4568,25,26,4,4,0,1.0,56,4
4571,1,2,4,4,0,1.0,56,4
4573,2,3,4,4,0,1.0,56,4
4575,3,4,4,4,0,1.0,56,4
4577,4,5,4,4,0,1.0,56,4
4579,5,6,4,4,0,1.0,56,4
4583,6,7,4,3,1,0.75,56,4
4585,7,8,4,4,0,1.0,56,4
4587,8,9,4,4,0,1.0,56,4
4589,9,10,4,4,0,1.0,56,4
4591,10,11,4,4,0,1.0,56,4
4593,11,12,4,4,0,1.0,56,4
4595,12,13,4,4,0,1.0,56,4
4597,13,14,4,4,0,1.0,56,4
4599,14,15,4,4,0,1.0,56,4
4601,15,16,4,4,0,1.0,56,4
4603,16,17,4,4,0,1.0,56,4
4605,17,18,4,4,0,1.0,56,4
4607,18,19,4,4,0,1.0,56,4
4609,19,20,4,4,0,1.0,56,4
4611,20,21,4,4,0,1.0,56,4
4617,21,22,4,4,0,1.0,56,4
4619,22,23,4,4,0,1.0,56,4
